game_str,play_id,at_bat,play_per_game,end_time,player_position,event_code,almost_caught,start_time,player_position_hit,inning,game_state,player_id,field_x,field_y,handedness,ball_position_x,ball_position_y,ball_position_z,exit_velocity,launch_angle,field_end_x,field_end_y,actual_distance,max_speed,mean_speed,p1_x,p1_y,p2_x,p2_y,initial_angle,angle_error,straight_line,route_efficiency,max_player_speed,actual_time,league,handedness_encode
1883_039_Vis3AE_Home3A,309,71.0,309,9406622,LF,Fielded,0,9401272,BA,8,000,6730.0,-107.0283,218.8698,L,-79.0326,272.7354,4.83678,60.2107832410984,41.500949320289,-74.9388,269.3934,70.29768095067048,30.08192613448338,9.696231855262372,-83.9587,278.21,-106.7888,221.1988,160.33632792218964,12.865917760361556,59.85290441749672,0.8514207525493892,14.873829469608108,5.35,Home3A,0
1883_039_Vis3AE_Home3A,318,73.0,318,9744322,RF,Fielded,0,9738572,BA,9,000,461.0,112.9095,242.6694,R,103.5822,232.3494,6.30102,71.1092555585856,40.38007950180305,101.8017,245.1264,22.672627860417816,5.964036217280783,3.2389468372025516,105.7627,228.79,105.517,228.8098,293.9059680966544,36.9949315928028,11.376294205056404,0.501763371899086,18.373286646664376,5.75,Home3A,1
1883_039_Vis3AE_Home3A,326,75.0,326,10068222,LF,Fielded,0,10063622,BA,9,000,6730.0,-106.662,242.9454,L,-77.313,271.8546,5.7963,71.81082245737224,32.8553913487261,-80.8422,276.0099,51.72904770976098,22.500793586332417,8.918801329265397,-101.2448,235.8901,-76.9861,277.3544,99.97147547147232,42.20850342532481,41.95143897758456,0.8109841730117248,14.873829469608108,4.6,Home3A,0
1883_039_Vis4AI_Home4A,39,10.0,39,1209265,LF,Fielded,0,1207015,BA,1,000,3728.0,-114.0696,255.3789,R,-113.1459,231.447,-0.1532802,96.4965835575,10.79100588355416,-113.7921,223.2756,32.62519708474423,35.89358772820546,10.524257124111562,-115.6679,258.4928,-114.7607,235.7042,343.76813990963524,343.5125348018288,32.10449932859878,0.9840400119333246,13.739230951120549,2.25,Home4A,1
1883_039_Vis4AI_Home4A,46,12.0,46,1365165,RF,Fielded,0,1359265,BA,1,100,7757.0,141.3315,267.5721,R,67.1679,246.588,4.8813,97.61398577886744,48.4480159965152,65.9751,246.5565,82.95968773804822,39.5618511700708,12.475141013240735,132.9047,278.1944,90.9148,266.7617,203.02677616179,81.86798943323208,78.23197852745386,0.9430119695541468,16.192145967790463,5.9,Home4A,1
1883_039_Vis4AI_Home4A,50,14.0,50,1599965,RF,Fielded,0,1595715,BA,2,001,634.0,146.028,243.8205,R,149.91,240.7473,4.9554,78.6566688771465,31.411338398188654,134.5728,230.8398,45.983001215555745,10.842748728949596,5.109222357283946,149.8403,259.9862,139.6214,220.7914,160.20096919317544,156.37821369812045,17.31242847003274,0.376496270630027,15.617243322954383,4.25,Home4A,1
1883_039_Vis4AI_Home4A,70,21.0,70,2304165,RF,Fielded,0,2298715,BA,2,100,7757.0,137.232,252.2043,R,102.7332,262.8057,5.78463,86.22552668985878,41.3786415880623,104.5011,262.1889,49.774183689908554,21.531798996021628,5.053216618265058,108.8335,277.6559,137.0879,263.0867,198.7487913856802,52.54678988095529,34.219936469403336,0.6875037204546107,16.192145967790463,5.45,Home4A,1
1883_039_Vis4AI_Home4A,93,26.0,93,2996515,CF,Fielded,0,2990315,BA,3,000,624.0,20.0226,318.6519,R,26.29989,349.296,6.28044,89.2990587412252,40.60499359226212,26.7837,351.1584,35.167754823513214,12.395613740306688,5.06010860769971,25.8632,356.3873,19.0642,313.468,190.22870349474377,21.863141110901665,33.20218389594271,0.944108717277103,18.393649908215824,6.2,Home4A,1
1883_039_Vis4AI_Home4A,125,35.0,125,3955865,CF,Fielded,0,3951165,BA,3,011,4264.0,-10.9539,292.0026,L,49.1079,327.267,3.82614,95.02073790051816,28.48006930087567,53.5992,327.45,79.153882385723,50.116681534469144,13.886646032583585,-9.4991,285.5062,26.434,331.262,105.97222694369184,12.583241595316991,73.64523668486646,0.9304058684827048,13.886646032583585,4.7,Home4A,0
1883_039_Vis4AI_Home4A,162,43.0,162,5273565,CF,Fielded,0,5268415,BA,4,010,4264.0,9.1089,299.7441,R,92.0853,320.847,1.784628,85.83506514785668,34.74856579044605,90.5793,310.515,102.42506928189424,48.03521795498808,9.7547685030384,93.5522,323.096,20.3374,292.1833,97.98096247722827,0.4168446921763689,82.17930617235704,0.8023358612156091,13.886646032583585,5.15,Home4A,1
1883_039_Vis4AI_Home4A,163,44.0,163,5328665,LF,Fielded,0,5322665,BA,4,001,3728.0,-114.2691,258.9165,L,-144.2028,169.272,5.6256,81.27146979536049,59.61634314907094,-145.7766,168.0564,97.54853975293804,46.51702914055183,13.739230951120549,-113.6281,264.0722,-135.0242,187.8232,19.259291643767483,321.8239974346854,96.16797974513138,0.985847455930112,13.739230951120549,6.0,Home4A,0
1883_039_Vis4AI_Home4A,178,49.0,178,5940665,RF,Fielded,0,5934865,BA,5,000,7757.0,127.2306,254.562,R,163.83,215.5812,5.7354,80.54468194783168,48.77412237824528,163.9884,213.6045,65.71828042686714,18.383719971690905,10.110504681056463,146.0726,258.36379999999997,145.2653,258.6752,49.24957275563554,7.84531576569475,55.03319604647728,0.8374107735171118,16.192145967790463,5.8,Home4A,1
1883_039_Vis4AI_Home4A,182,50.0,182,6042965,CF,Fielded,0,6038065,BA,5,000,4264.0,-8.6916,303.3444,L,17.74326,340.812,4.35048,82.21583821896125,30.687004663458104,18.873,344.5398,56.9701007679912,26.98543940710733,9.495016794663858,-9.4292,295.3801,16.0019,346.1402,192.76830456634625,45.64811817765005,49.56680496380618,0.8700494521795794,13.886646032583585,4.9,Home4A,0
1883_039_Vis4AI_Home4A,248,65.0,248,8265217,CF,Fielded,0,8259367,BA,7,000,624.0,28.2876,311.8464,R,-16.98858,231.0168,5.12859,71.70938390475558,54.881699626418616,-17.1864,230.9424,99.15546303378788,46.25224098421904,15.372940005243338,23.3714,309.6215,-8.011700000000001,241.2145,108.8680345060153,222.0327926953852,92.80809173773592,0.9359856622938764,18.393649908215824,5.85,Home4A,1
1883_039_Vis4AI_Home4A,285,73.0,285,9745717,RF,Fielded,0,9741617,BA,7,000,7757.0,130.5066,246.5088,R,91.8936,309.807,5.19213,81.77719424842233,23.740227231610923,92.0013,310.3761,79.34151524212547,38.120755764311546,16.192145967790463,126.7682,244.0768,99.2593,284.6044,202.3295199165198,8.619720566838566,74.57673992190863,0.9399460004554206,16.192145967790463,4.1,Home4A,1
1883_039_Vis4AI_Home4A,298,76.0,298,10192917,CF,Fielded,0,10189617,BA,8,000,624.0,-22.9911,307.0281,L,-44.8485,319.401,3.97551,96.61935018388672,16.39409682767599,-48.3222,320.307,31.159564213365535,26.73787493367395,7.693719558851384,-39.3049,328.5338,-24.2668,301.2256,214.04866398967448,27.460654868325097,28.600591120114995,0.9178751963368956,18.393649908215824,3.3,Home4A,0
1883_039_Vis4AI_Home4A,318,81.0,318,11012917,LF,Fielded,0,11010117,BA,8,000,3728.0,-119.6136,244.1136,L,-80.6403,266.553,3.23418,87.44414329952325,13.90649560844102,-66.738,266.9325,65.17511369068843,22.083668173883662,9.584575542748196,-70.1713,277.5116,-119.0219,236.0089,108.39607548190352,4.714890395344781,57.58933297556068,0.8836092446093955,13.739230951120549,2.8,Home4A,0
1883_039_Vis4AI_Home4A,326,83.0,326,11265967,LF,Fielded,0,11259467,BA,8,000,3728.0,-108.8706,263.6187,R,-66.8124,249.0405,4.29717,87.18193288851647,55.11316222412931,-69.9444,248.3202,72.07518992539734,17.932598807366762,10.010443045193773,-84.9274,279.266,-59.7223,240.7591,101.88164234446543,33.81310338973475,41.82455198433092,0.5802905552884722,13.739230951120549,6.5,Home4A,1
1883_040_Vis3AE_Home3A,2,1.0,2,49132,LF,Fielded,0,46132,BA,1,000,460.0,-139.4868,240.1524,R,-116.9313,238.5876,5.16945,72.10315400118739,20.625989368287566,-107.5035,231.4926,39.278806943822865,12.18283710799844,8.44705525673611,-125.5736,249.248,-125.1161,249.1643,179.40319054877088,102.98865967741298,33.13493043496544,0.8435829143781152,16.022517246283606,3.0,Home3A,1
1883_040_Vis3AE_Home3A,53,11.0,53,1430332,CF,Fielded,0,1423832,BA,1,000,,-21.3033,307.5057,L,21.2625,275.0025,7.02093,85.2153052850474,49.609736868485854,24.5802,278.9514,69.57077004839049,30.995706154127365,8.91932949338296,-7.663600000000001,314.8547,31.535,272.1895,101.15465973892792,43.00914284477085,54.04297938437517,0.7768058244401371,12.877761,6.5,Home3A,0
1883_040_Vis3AE_Home3A,64,15.0,64,1806482,CF,Fielded,0,1803732,BA,2,000,337.0,-10.0356,301.3287,R,-20.19402,277.3419,-1.505331,89.49196125663318,14.401921665153688,-26.8644,260.3172,45.278268779283195,19.681178013541324,11.609812507508265,-12.1369,302.8775,-12.3739,302.3381,354.5599092977038,15.95579635596539,44.330030923630105,0.9790575505376444,15.422607005430956,2.75,Home3A,1
1883_040_Vis3AE_Home3A,85,20.0,85,2501582,LF,Fielded,0,2495682,BA,2,000,,-109.7832,229.2279,L,-76.1652,169.9431,4.22223,73.1696994538797,59.61040906785125,-77.0397,158.8029,89.77575724951444,24.026775813793535,13.3993667536589,-106.9487,237.2075,-107.3513,237.7319,150.80668073788777,125.67678838967204,77.66477591064049,0.8650974192819804,12.877761,5.9,Home3A,0
1883_040_Vis3AE_Home3A,113,25.0,113,3262232,CF,Fielded,0,3256532,BA,3,000,337.0,16.8816,324.9777,L,-51.6357,392.382,8.93013,88.89369116837733,33.201341627346785,-51.6375,392.3553,101.01807588557335,27.628478133882908,15.422607005430956,14.2256,315.4423,5.3117,320.9098,308.9970165944226,83.26288097549761,96.09686803725708,0.9512838885004036,15.422607005430956,5.7,Home3A,0
1883_040_Vis3AE_Home3A,119,26.0,119,3404232,RF,Fielded,0,3400332,BA,3,000,461.0,111.6858,246.882,R,128.7675,224.3523,6.75687,80.49674666129786,30.159872430293273,130.2381,223.1754,34.3276907862775,11.068258399545382,6.8655381572553065,117.1714,253.2767,116.7334,253.5047,102.66927860657762,64.24937424543481,30.10300182456893,0.8769305809700025,18.373286646664376,3.9,Home3A,1
1883_040_Vis3AE_Home3A,162,39.0,162,4901982,LF,Fielded,0,4897732,BA,4,000,,-109.8498,246.432,L,-114.5511,332.703,5.37948,82.36045698723144,24.861361551028175,-111.5001,325.5825,131.96384087770144,31.29170043306856,15.767306686029713,-107.8201,345.1703,-97.6126,291.8156,74.74312517623747,106.35701448635048,79.16770263396558,0.5999196606238135,12.877761,4.25,Home3A,0
1883_040_Vis3AE_Home3A,180,45.0,180,5486782,RF,Fielded,0,5480582,BA,5,000,461.0,118.9461,237.4014,R,117.5373,189.9444,6.1056,110.49481717756356,52.61998566136873,117.6003,188.2806,53.75787026549885,14.111061193211595,8.083890265488128,125.9066,238.7162,125.6705,239.0771,53.7967688339682,304.6794928621751,49.13923249583779,0.9140844355096178,18.373286646664376,6.2,Home3A,1
1883_040_Vis3AE_Home3A,189,47.0,189,5768282,CF,Fielded,0,5764432,BA,5,000,,18.9213,310.9629,R,-43.476,344.04,4.8705,107.12188458236984,22.18633269742331,-53.6751,348.963,82.61631612013787,55.03076394143503,16.690164872754206,13.5281,305.5987,5.9093,311.2213,245.1036436446097,2.759560452848575,81.94049605030472,0.9918197748148152,12.877761,3.85,Home3A,1
1883_040_Vis3AE_Home3A,197,50.0,197,6097232,LF,Fielded,0,6094282,BA,6,000,460.0,-126.5157,252.999,L,-87.2526,263.2131,0.529281,86.99138317590338,15.130576224337688,-80.4282,266.0679,51.86306607908469,21.931477378336883,13.830150954423624,-124.8668,246.2437,-101.0624,273.5627,114.83682352657924,9.093234402401803,47.904632379969264,0.9236752857403512,16.022517246283606,2.95,Home3A,0
1883_040_Vis3AE_Home3A,260,67.0,260,8366232,RF,Fielded,0,8359982,BA,8,000,461.0,120.4704,237.5325,R,74.5929,224.127,3.7068,94.79587930717123,53.25486475372529,74.2353,219.5976,52.846011344975565,30.66905150191906,7.189933516323392,83.1304,211.4422,106.9496,243.4463,262.82647967927574,28.45536005842257,49.59178470291224,0.9384205816249797,18.373286646664376,6.25,Home3A,1
1883_040_Vis3AE_Home3A,294,77.0,294,9574532,RF,Fielded,0,9570682,BA,9,000,461.0,110.9403,238.5876,R,101.34,255.0555,4.3944,81.06909617670803,25.746252063905285,102.816,254.3874,21.307695910509786,9.81408171979435,4.788246272024609,104.2711,263.5001,110.9669,231.4747,207.81110585888305,0.3152416697832336,17.766201916279122,0.8337927287349799,18.373286646664376,3.85,Home3A,1
1883_040_Vis3AE_Home3A,297,78.0,297,9644332,LF,Fielded,0,9638582,BA,9,000,460.0,-142.2453,255.3219,R,-77.7333,263.5308,4.49334,75.62978146336839,45.39927408013993,-77.8998,259.5978,74.79000390647069,19.95446386179275,12.0629038558839,-117.8582,282.2858,-118.2641,281.9246,104.576240834988,10.499695659115986,64.48741498199473,0.862246444894428,16.022517246283606,5.75,Home3A,1
1883_040_Vis3AE_Home3A,307,82.0,308,10108382,LF,Fielded,0,10102932,BA,9,000,,-98.6145,236.9088,L,-40.713,232.3965,2.6805,71.84929046824439,48.85646671814912,-36.4377,225.4815,71.92817346751505,35.09589719534499,7.339609537498204,-82.0954,246.2297,-59.1214,242.6609,100.9211048097552,21.37120670701421,63.21817494621306,0.8789069970581738,12.877761,5.45,Home3A,0
1883_040_Vis4AI_Home4A,21,6.0,21,771684,CF,Fielded,1,768084,BA,1,000,,7.611,300.126,R,62.5218,283.5999,2.610678,77.67833632331872,16.776010711662632,65.4234,268.1067,87.67756920087648,44.34740560613019,7.525971605225339,72.9188,265.9909,44.8964,301.4033,61.03669929181251,0.2900726000639793,66.08713313686712,0.7537518859066006,12.877761,3.6,Home4A,1
1883_040_Vis4AI_Home4A,28,7.0,28,1032834,LF,Fielded,0,1027134,BA,1,000,,-126.2172,251.196,L,-151.7772,207.5895,3.4323,103.88754901148464,54.306269701948565,-148.1205,206.8962,59.0128396547788,29.61038419206331,6.37976644916507,-152.5469,202.3156,-126.4216,256.2176,349.0145746068704,14.870926462923135,49.418891437688075,0.8374260877257443,12.877761,5.7,Home4A,0
1883_040_Vis4AI_Home4A,33,,33,1165584,LF,Fielded,0,1162984,BA,0,000,,-117.3945,257.0073,L,-99.6612,262.5441,2.905119,89.00002892308518,12.125122666116502,-78.3822,267.6519,48.37497774217652,32.430901375106885,10.292548455782912,-111.6893,248.824,-83.7875,275.7221,206.82454115793468,100.82072612913402,40.438435435239086,0.8359370344470912,12.877761,2.6,Home4A,0
1883_040_Vis4AI_Home4A,82,21.0,82,2870284,CF,Fielded,1,2867134,BA,3,000,627.0,-18.4059,306.5325,L,-15.42558,273.3297,2.741907,86.7042035640218,14.212420092743764,-15.8523,282.6852,37.97321666780894,16.764176090791338,4.717169772398107,-16.3075,271.9474,-18.5399,314.2388,48.29120355323232,42.25559485134829,23.98363171519278,0.6315933655292478,16.335746093986447,3.15,Home4A,0
1883_040_Vis4AI_Home4A,90,22.0,90,3151534,LF,Fielded,0,3145134,BA,3,000,782.0,-125.7012,236.4738,L,-179.1189,203.9178,6.1257,91.11005893940838,51.69442696306095,-175.5831,204.9774,74.28408196049602,20.395348587473222,9.343909680565622,-150.8756,246.1415,-179.456,199.8601,268.15545019578894,34.26065472610537,58.993450149741214,0.7941600487317552,11.783948260527534,6.4,Home4A,0
1883_040_Vis4AI_Home4A,112,27.0,112,3788734,RF,Fielded,0,3783234,BA,3,000,,124.6623,256.794,R,145.5213,303.237,4.8771,79.19001869226626,36.20935739651064,147.1665,303.0384,54.074017462173245,34.01248065067578,8.6518427939496,124.117,251.5711,135.541,300.1532,178.50836741753608,24.568522379241927,51.42940354505392,0.9510927051246132,12.877761,5.5,Home4A,1
1883_040_Vis4AI_Home4A,131,31.0,131,4448034,CF,Fielded,0,4442034,BA,4,000,627.0,-18.2166,307.7703,L,-0.2275659,260.3889,-0.449085,80.63911116677022,46.759016471174505,4.3035,251.8296,64.63326666717074,25.962287726529624,8.976842592662997,-13.2569,313.9064,-9.5516,301.5206,128.58482784137087,106.61107897227284,60.303539037937085,0.9330108494820536,16.335746093986447,6.0,Home4A,0
1883_040_Vis4AI_Home4A,160,38.0,160,5576234,LF,Fielded,0,5570184,BA,5,000,782.0,-127.6149,240.4602,L,-148.3911,226.827,5.4447,87.59055633182308,50.18476029637708,-144.5721,229.3377,40.376330943914155,9.875294628480267,5.347858403167493,-141.9062,213.5071,-141.4646,213.5875,16.34307417901823,288.28277585846473,20.27946345665978,0.5022611758564571,11.783948260527534,6.05,Home4A,0
1883_040_Vis4AI_Home4A,171,40.0,171,5948634,LF,Fielded,0,5943884,BA,5,000,,-125.1696,251.853,L,-119.2767,252.1053,4.33503,82.15061121154517,36.1639402505964,-113.0997,249.6138,32.23959116924852,7.700590367090615,5.117395423690036,-130.3286,268.1768,-125.714,243.1894,259.6932232105181,183.69816909799243,12.275850383985633,0.3807694185556191,12.877761,4.75,Home4A,0
1883_040_Vis4AI_Home4A,205,51.0,205,7132584,LF,Fielded,0,7129234,BA,7,000,782.0,-131.3967,230.6916,L,-150.2142,255.2901,4.02537,95.32928642472932,14.097603794922426,-161.2467,273.6066,54.79535941145731,19.21208807003431,11.783948260527534,-130.3396,226.3981,-130.4791,226.8622,115.63023796509864,99.22123305873149,52.27542180604573,0.9540118427458534,11.783948260527534,3.35,Home4A,0
1883_040_Vis4AI_Home4A,276,66.0,276,9411234,LF,Fielded,0,9407684,BA,8,000,,-111.2736,238.4985,L,-142.6419,225.3348,4.06596,76.74334774250305,22.89527341907121,-133.9554,198.4977,76.68487856076665,27.73893703843756,8.245685866751764,-133.2029,243.083,-141.6137,203.2894,288.6422434840161,40.7851592609569,45.9839977805323,0.5996488309503372,12.877761,3.55,Home4A,0
1883_040_Vis4AI_Home4A,310,75.0,310,10721534,LF,Ball Deflection,0,10717084,BA,9,000,,-123.2355,264.1101,R,-184.8945,189.7869,-1.0107,89.50360677242125,32.485275080288815,-142.2045,147.2769,182.9942254026741,28.65197522028567,15.061253119563432,-184.7249,182.3821,-123.4582,270.6434,333.2579492377893,17.977188187911054,118.363083701127,0.6468132174153151,12.877761,4.45,Home4A,1
1883_040_Vis4AI_Home4A,324,79.0,324,11557834,LF,Fielded,0,11553084,BA,9,000,,-120.4218,233.2527,L,-136.2798,303.045,2.89638,95.0739625197278,27.489631092645403,-137.9616,301.0218,84.48698014633479,34.616162698191886,13.410631769256083,-134.8937,313.2656,-118.3891,237.1558,148.00667969599922,46.17307326475495,70.00211067425037,0.8285550099317546,12.877761,4.75,Home4A,0
1883_041.5_Vis2AD_Home2A,14,3.0,14,288601,LF,Fielded,0,285851,BA,1,000,637.0,-138.3921,259.0008,R,-134.3859,238.6068,2.157651,90.609521446313,16.145976539805165,-123.3951,228.4671,36.600148308696006,19.431377717491237,10.309900932026942,-139.7198,264.8234,-139.6757,264.974,333.79137209158006,307.5132484328659,34.017890068168576,0.9294467820526864,20.8834440934002,2.75,Home2A,1
1883_041.5_Vis2AD_Home2A,54,11.0,54,1530801,RF,Fielded,0,1525501,BA,2,100,975.0,128.0688,239.1678,R,111.0003,184.197,5.35563,66.74970118528385,50.31060645584408,108.1167,179.2488,69.67276537448433,35.18102084934818,10.718886980689922,117.5266,239.852,112.9583,176.8477,284.46858964635885,57.04967352694359,63.15356565871797,0.906431161721136,14.836093529839314,5.3,Home2A,1
1883_041.5_Vis2AD_Home2A,63,15.0,63,2012151,LF,Fielded,0,2006301,BA,3,000,637.0,-121.4088,245.826,L,-164.3424,195.5553,3.11328,68.90735904875896,49.242127041023934,-160.974,188.3091,76.66774918800814,33.30539253637482,11.979335810626536,-129.1054,255.164,-151.8913,207.7979,208.386342758882,117.51245769386406,69.81116555859813,0.9105675632579746,20.8834440934002,5.85,Home2A,0
1883_041.5_Vis2AD_Home2A,69,17.0,69,2147501,RF,Fielded,0,2143101,BA,3,000,975.0,122.6832,240.9114,R,190.6671,243.9078,3.31671,71.68576171226634,29.86183495826537,192.7677,243.0318,74.18046764919528,24.12125444490363,14.836093529839314,180.9722,229.2025,180.1766,229.1986,59.864395768677014,31.626967648998175,70.11656891498613,0.9452160539964832,14.836093529839314,4.4,Home2A,1
1883_041.5_Vis2AD_Home2A,90,23.0,90,2836051,RF,Fielded,1,2831301,BA,4,000,975.0,121.7496,241.0548,R,122.1153,332.163,0.0,89.04660347161544,22.893076887803407,122.1561,349.5996,114.25072557831254,29.457007180117067,11.092303454204805,124.0829,348.7373,117.0973,238.843,232.4053513591703,52.57056254773386,108.54556116806437,0.9500645236048184,14.836093529839314,4.75,Home2A,1
1883_041.5_Vis2AD_Home2A,96,25.0,96,3032151,LF,Fielded,0,3025801,BA,4,110,637.0,-135.0768,245.2575,R,-93.1341,220.2882,6.44682,78.95068370722917,48.66934073769213,-91.0341,220.6497,84.46271419421764,27.671631827710428,11.896156928763745,-122.3057,265.4153,-93.5588,212.1526,80.66103273840298,19.276138129282455,50.45099844532315,0.5973168033567295,20.8834440934002,6.35,Home2A,1
1883_041.5_Vis2AD_Home2A,163,39.0,163,5201951,LF,Fielded,0,5196301,BA,5,000,2106.0,-132.2526,251.3553,L,-162.0777,290.8092,2.918106,81.1450187101785,36.04161421925902,-173.3451,300.4197,75.57106755866695,26.206473857045044,11.80797930604307,-130.123,243.991,-154.0228,279.7087,63.434948822922024,156.34569786272976,63.999288305496,0.8468755354794002,11.80797930604307,5.65,Home2A,0
1883_041.5_Vis2AD_Home2A,167,41.0,167,5317401,LF,Fielded,0,5311751,BA,5,100,2106.0,-134.9466,250.2801,L,-146.7942,230.8761,3.54558,51.91866272341694,51.874972369623016,-146.7198,230.9835,37.77867114792549,18.248502623436217,4.268776400896415,-141.9271,217.0048,-144.1088,218.8711,331.44172440685213,2.65698175158866,22.604579398874037,0.598342363879448,11.80797930604307,5.65,Home2A,0
1883_041.5_Vis2AD_Home2A,177,44.0,177,5832851,LF,Fielded,0,5829951,BA,6,000,637.0,-137.3073,255.4107,R,-124.4991,255.8991,6.34938,94.4810786443246,15.260293217097194,-125.0712,263.5662,24.487390502034092,9.6794134121198,5.694741977216615,-126.2182,243.877,-125.9896,243.9862,100.79387677886008,24.22931212240104,14.70490814184161,0.6005093985257481,20.8834440934002,2.9,Home2A,1
1883_041.5_Vis2AD_Home2A,190,48.0,190,6193901,CF,Fielded,0,6188251,BA,6,110,827.0,-14.676,291.6543,R,-21.4056,371.238,4.5369,106.31309492372506,33.634322829752286,-34.8051,387.7962,107.2324255826815,39.389700227200784,13.66018160288984,-12.7804,290.0701,-10.3258,355.0079,186.55388692788085,5.555590343934057,98.22650152794816,0.9160149180082724,13.66018160288984,5.65,Home2A,1
1883_041.5_Vis2AD_Home2A,195,50.0,195,6436851,RF,Fielded,0,6431451,BA,6,000,4653.0,134.7696,251.9883,R,79.626,234.87,4.6281,92.77600414748004,42.65390107107243,77.4894,237.783,68.05184793149749,37.74998071508935,10.976104505079991,100.5907,260.5577,90.8104,258.5774,338.6817803327532,54.333025229534314,59.0153527493482,0.8672116120748752,10.976104505079991,5.4,Home2A,1
1883_041_Vis2AD_Home2A,1,1.0,1,10873,CF,Fielded,0,6323,BA,1,000,651.0,-8.3766,303.0312,L,-28.93473,347.442,6.55587,78.64155892889035,24.5165114285582,-30.2691,354.072,57.42949411084572,29.78386039451501,10.16451223200809,-11.8462,297.8695,-18.9223,319.8232,261.8698976458433,58.357368573970234,55.537778321517315,0.9670602045409424,18.536004103545977,4.55,Home2A,0
1883_041_Vis2AD_Home2A,5,3.0,5,137273,RF,Fielded,0,131923,BA,1,000,975.0,123.9504,246.8511,R,162.1095,191.7138,1.225302,72.05566432830464,44.481076204575864,161.5185,186.0186,74.4091307624726,30.67139259961277,12.505736262600328,131.0683,245.7719,152.006,216.7034,355.0110621731083,324.2210692557683,71.49793838887943,0.9608758717678584,14.836093529839314,5.35,Home2A,1
1883_041_Vis2AD_Home2A,40,14.0,40,1368023,LF,Fielded,0,1364573,BA,2,000,637.0,-112.5009,239.9007,L,-100.9308,270.7632,4.3938,91.14335743941854,20.419510476614487,-99.8511,268.3287,39.22499363396462,31.645699613088425,8.814605311003232,-101.9863,276.4868,-102.1681,243.3436,103.30016907689615,50.16385001447034,31.1154081451618,0.7932546384971038,20.8834440934002,3.45,Home2A,0
1883_041_Vis2AD_Home2A,80,25.0,80,2747073,LF,Fielded,0,2744423,BA,3,000,637.0,-130.467,252.0909,R,-102.2883,230.0577,3.66747,85.46265671432548,11.146243685180048,-94.7304,231.1899,43.07423529464454,19.668539955908912,11.486462745238343,-126.1301,258.5123,-125.4503,258.1358,71.92618091201052,11.872327008878017,41.39995628693346,0.9611303834819502,20.8834440934002,2.65,Home2A,1
1883_041_Vis2AD_Home2A,119,32.0,119,4306923,CF,Fielded,0,4301973,BA,4,000,651.0,-7.6911,307.9977,R,-73.8195,347.508,2.195517,70.29814386583455,31.3210712973932,-85.1832,353.2557,90.90403346035076,38.62229128352103,14.093648598502776,-15.3256,300.5497,-66.0074,349.6976,268.1630986366535,28.404065310525283,89.74024808529336,0.987197648654776,18.536004103545977,4.95,Home2A,1
1883_041_Vis2AD_Home2A,135,35.0,135,4780323,CF,Fielded,0,4775473,BA,4,000,651.0,-11.7114,297.2613,L,0.375492,326.25,4.57161,106.623501725885,25.29650401701246,-0.7443,325.9674,44.78158952064591,17.752211467806124,7.925945047902097,-3.5221,288.2743,5.5514,329.8616,59.099458185952415,98.8208151963895,30.72974877248429,0.6862138906060219,18.536004103545977,4.85,Home2A,0
1883_041_Vis2AD_Home2A,140,37.0,140,5069673,RF,Fielded,0,5066873,BA,4,000,,137.3709,258.1332,L,112.5423,226.347,2.879589,86.00793850676813,15.690880992904937,110.5257,222.9771,48.03748240458171,23.37135246398942,13.343745112382996,129.9926,252.902,130.1999,253.2503,329.2291578214596,6.145128123713334,44.233653819801035,0.9208154050883842,12.877761,2.8,Home2A,0
1883_041_Vis2AD_Home2A,156,40.0,156,5850973,CF,Fielded,0,5846823,BA,5,000,651.0,-12.8319,305.9649,R,37.3953,276.0312,3.18027,74.86262308728422,28.73581447896727,39.4644,277.9218,60.46567926082726,20.67914862843505,13.003371884047636,2.5708,310.2491,1.6869999999999998,310.5482,78.03794860233359,16.308437993717178,59.34069810256699,0.9813947156136708,18.536004103545977,4.15,Home2A,1
1883_041_Vis2AD_Home2A,161,41.0,161,5963123,CF,Fielded,0,5958723,BA,5,000,651.0,8.13,311.5692,L,1.461099,369.48,2.068149,86.90801675381901,18.75625625612721,2.2887,374.5335,65.49642488468032,38.94417157918346,13.645088517643345,5.5708,309.0736,0.9529,347.8108,270.76454561858736,85.1047786450863,63.23467292696308,0.9654675509129008,18.536004103545977,4.4,Home2A,0
1883_041_Vis2AD_Home2A,187,46.0,187,6827573,CF,Fielded,0,6822523,BA,5,000,,-3.2913,312.6966,R,18.55128,270.5556,2.708793,65.48912343930085,36.11707634754606,25.1967,257.3532,67.47741388859234,20.176718960154354,9.850717355999146,-1.1579000000000002,319.9937,-0.956,319.5794,257.9685959306007,231.06773228804133,62.24514493163299,0.9224589584064676,12.877761,5.05,Home2A,1
1883_041_Vis2AD_Home2A,194,49.0,194,7207273,LF,Fielded,0,7201473,BA,6,000,637.0,-131.5668,252.3771,R,-96.1413,314.244,4.46568,78.15646507895704,31.072552078684954,-101.7591,322.446,82.42246889515417,26.457500562126462,12.032477210970614,-118.5263,318.2663,-131.0021,245.8786,138.20206113766193,18.542013645648467,76.14558244901671,0.9238449596296128,20.8834440934002,5.8,Home2A,1
