game_str,play_id,at_bat,play_per_game,end_time,player_position,event_code,almost_caught,start_time,player_position_hit,inning,game_state,player_id,field_x,field_y,handedness,ball_position_x,ball_position_y,ball_position_z,exit_velocity,launch_angle,field_end_x,field_end_y,actual_distance,max_speed,mean_speed,p1_x,p1_y,p2_x,p2_y,initial_angle,spray_angle,straight_line,route_efficiency,max_player_speed,actual_time,league,handedness_encode,p1_y_pred,p2_y_pred,expected_distance,n_route_efficiency,route_chng
1883_024_Vis1AG_Home1A,231,,232,7958365,LF,Fielded,0,7955165,BA,0,000,,-149.6406,227.3661,L,-157.0875,176.5137,4.95684,69.8266901352085,23.284779961393458,-156.6444,173.6316,57.27821821267933,23.13393740839552,15.073215319124188,-153.31943145971124,224.2662639014226,-153.63593145971123,223.42146390142256,149.5496632000494,-42.05568077146468,54.18901830343487,0.9460667596576772,12.877761,3.2,Home1A,0,225.61368,206.30728,56.6597195302586,0.9892018519129875,0.043135092255310314
1883_024_Vis1AG_Home1A,268,63.0,269,9502608,RF,Fielded,0,9495408,BA,8,000,,136.7208,264.615,L,163.5276,143.4438,5.2572,89.43174827059916,59.85623129576485,163.6419,140.8311,144.4111288419732,50.706531057525,17.611113273406655,150.71591921194965,145.66130720585622,151.53341921194965,141.64250720585622,194.0520698538673,49.28453592806088,126.67754151553464,0.8772006875879756,12.877761,7.2,Home1A,0,230.29462,156.51501,133.76716849346857,0.9262940437218509,0.04909335613387522
1883_024_Vis1AG_Home1A,284,66.0,285,10103908,LF,Fielded,0,10099358,BA,8,000,5062.0,-124.1904,234.4464,L,-201.8682,219.675,2.7834,97.87455507692596,29.96093334457363,-200.8473,220.2783,79.89951699330982,21.164288790626557,15.979903398665126,-138.17871501278154,230.94678332882745,-139.22331501278154,230.7775833288274,124.58943769530234,-42.35821039357617,77.95521390657586,0.9756656465533232,16.32862348634871,4.55,Home1A,0,235.2728,232.14842,79.06013695470651,0.9894945542828051,0.013828907729481865
1883_024_Vis1AG_Home1A,295,68.0,296,10416608,LF,Fielded,0,10412158,BA,8,000,5062.0,-120.6552,258.8871,R,-88.6212,327.549,3.2595,98.87488530350946,27.34078569162542,-89.2605,324.8061,80.8266862574234,41.643271341844645,16.32862348634871,-109.8773614717827,265.7563344934209,-99.7764385282173,285.18823449342096,276.70448992700057,-15.366217800854905,73.01329844001027,0.9033315829313054,16.32862348634871,4.45,Home1A,1,268.58505,299.9039,74.25543375926394,0.9186994691675122,0.015367886236206774
1883_024_Vis2AB_Home2A,48,11.0,48,1486748,CF,Fielded,0,1482198,BA,2,000,,-7.8111,300.4611,R,16.52586,374.718,6.32286,88.16861140796797,24.129308521882884,19.7154,384.5496,90.36623241774797,25.825846355833832,16.890884564065477,-8.014370708798033,309.8267466904045,-8.023370708798033,309.03294669040446,324.6537860885351,2.9349167101161457,88.47928590636343,0.979118898056284,12.877761,4.55,Home2A,1,302.69946,318.34323,88.47335342333693,0.9790532487217064,-6.564933457764432e-05
1883_024_Vis2AB_Home2A,71,20.0,71,2375098,LF,Fielded,0,2369898,BA,3,000,,-130.863,240.6828,L,-133.7217,290.2929,4.1775,93.40772276397674,38.7598261293647,-132.1686,291.9567,56.13395688840881,27.208761603472905,9.5955481860518,-132.17296568631582,242.28377153499395,-133.36126568631582,248.5027715349939,171.09089959648682,-24.35623047431898,51.290519714368294,0.9137164482512964,12.877761,5.2,Home2A,0,246.8356,258.62762,50.40417411892308,0.8979266189825844,-0.015789829268711975
1883_024_Vis2AB_Home2A,74,21.0,74,2447398,LF,Fielded,0,2443798,BA,3,000,,-135.3513,236.2497,L,-105.2523,183.975,0.862524,56.99685978440834,33.65416396999328,-98.973,176.6643,72.90658907351572,26.254694665811694,16.201464238557943,-137.23023853851626,232.71911136673637,-137.40243853851626,233.41271136673635,162.44340756904512,-29.258946017996053,69.81261063769209,0.957562430568466,12.877761,3.6,Home2A,0,235.3654,228.09207,71.5767357158052,0.9817594901282578,0.02419705955979179
1883_024_Vis2AB_Home2A,109,33.0,109,3728534,LF,Fielded,0,3723134,BA,5,000,,-138.0654,211.5318,L,-145.6542,220.776,4.344,74.03748832065318,43.28479789520295,-142.0764,219.279,34.21837914225045,21.348974682561742,5.22418002171754,-139.55001299166815,209.9995957228646,-151.46391299166814,227.5330042771354,86.34627805341094,-32.94022089643452,8.723945715099324,0.2549491218982844,12.877761,5.4,Home2A,0,224.4419,232.72473,24.24453782961235,0.7085238528927543,0.45357473099446993
1883_024_Vis2AB_Home2A,117,37.0,118,4262632,RF,Fielded,1,4259832,BA,5,000,,128.6856,267.3804,L,114.2574,241.8606,2.763975,90.82495849126558,10.83038727514548,89.502,141.8232,151.96223100937198,38.79421879666872,11.256461556251944,107.32028249708088,213.9288221827445,103.44231750291914,223.3749221827445,78.9038567558562,32.25526594088387,131.529331256568,0.865539617199067,12.877761,2.8,Home2A,0,261.9556,247.65936,137.5909408068717,0.9054285390057616,0.039888921806694566
1883_024_Vis2AB_Home2A,147,43.0,148,5104482,CF,Fielded,0,5098432,BA,6,000,,-28.3521,304.5936,L,-17.37849,303.336,4.46568,62.63539272024963,47.54526578882098,-8.4789,281.2875,50.01997585116321,16.550627782897042,6.099997055020274,-23.225013078256232,316.49994343134136,-19.09071307825623,306.57594343134133,283.57673992952886,-1.726554251572876,30.62871814898557,0.6123297268299921,12.877761,6.05,Home2A,0,298.6098,259.65726,43.34063040404487,0.8664664399880351,0.254136713158043
1883_024_Vis2AB_Home2A,162,46.0,163,5652782,CF,Fielded,0,5646682,BA,7,000,,10.0926,311.4099,L,9.21432,376.851,4.66038,90.55417428857676,35.80654206240367,5.4792,362.4405,82.69264978145739,36.40541717918346,7.449788268598269,7.679250120640491,311.4779743320193,2.5819501206404913,367.2462256679807,63.89715684945449,0.866103878818042,51.23871188779046,0.6196283711213229,12.877761,6.1,Home2A,0,315.05847,332.72803,51.42453646567334,0.6218755427668559,0.002247171645533008
1883_024_Vis2AB_Home2A,163,47.0,164,5697182,CF,Fielded,0,5692132,BA,7,000,,15.5868,324.5523,L,22.284,382.401,3.78879,87.81695974803934,29.020878381097805,21.1971,377.76,56.73920655999354,31.200353651728197,8.596849478784454,16.12725952986023,326.4293101461992,21.719540470139773,348.6161101461992,325.4287719656499,3.2116478653167304,53.50266166631337,0.9429575228504828,12.877761,5.05,Home2A,0,329.73764,340.03302,53.321797289885865,0.9397698791135851,-0.0031876437368977273
1883_024_Vis2AB_Home2A,224,58.0,225,7722296,LF,Fielded,0,7716996,BA,8,000,,-139.9878,225.3981,L,-168.9042,156.7971,4.3317,65.46306301504455,48.47494945058466,-159.5619,160.4667,131.0647050003796,22.598419148579087,11.807631081114982,-139.6584400924304,225.5461946724124,-173.8415599075696,160.1794053275876,171.0761572083233,-44.83801109283311,67.81763853725666,0.5174363192368245,12.877761,5.3,Home2A,0,224.7945,188.06468,72.40088469699452,0.5524056586919021,0.03496933945507752
1883_024_Vis2AB_Home2A,250,63.0,251,8568546,LF,Fielded,0,8564196,BA,9,000,,-113.5197,255.0621,L,-150.8514,230.2644,4.18746,71.95173969806214,33.00863811348125,-157.7766,229.0602,56.10013318931059,21.81159196422501,10.68573965511054,-131.4035929401965,251.52488232513568,-149.0666929401965,228.73371767486432,128.37919270323357,-34.55905948470485,51.33003020864101,0.9149716282388706,12.877761,4.35,Home2A,0,250.46193,247.3795,54.11994177926833,0.9647025542103425,0.049730925971471884
1883_024_Vis4AG_Home4A,37,8.0,37,976989,RF,Fielded,0,973339,BA,1,000,8495.0,132.8037,257.1429,R,79.8789,300.093,4.93269,93.00343513877242,21.081994974732968,76.6623,297.6912,69.60829077859874,24.021300297827565,15.29852544584588,129.0001211580322,258.42779089500317,128.24202115803223,258.97769089500315,57.45470012730809,14.441195395046304,69.25331347199206,0.994900358813065,17.457503419377584,3.65,Home4A,1,258.41998,274.72775,70.27699626104231,1.0096066930384846,0.01470633422541956
1883_024_Vis4AG_Home4A,52,11.0,52,1436289,RF,Fielded,0,1433639,BA,2,100,409.0,129.9654,253.9158,R,91.3539,258.7929,3.30819,98.7825922593368,12.722434425006572,65.8614,242.1342,76.33604444484627,36.21223240826851,11.225888888948,119.8117398134588,256.76569020032974,78.31306018654118,260.05639020032976,80.79834698210004,15.216524477791795,65.17767190196346,0.8538256386739443,17.64755167918148,2.65,Home4A,1,256.3774,263.4224,69.8208865068021,0.9146516172612081,0.060825978587263796
1883_024_Vis4AG_Home4A,70,15.0,70,2025489,RF,Fielded,0,2020889,BA,2,000,8495.0,133.1955,256.8735,R,74.8791,253.8264,5.88696,71.35042629582,36.91810742481877,72.6972,256.05,63.93559071792309,39.50944418747024,11.83992420702281,111.31516268306972,266.03270615704594,84.75763731693029,261.04970615704593,55.74188361151789,15.850197936749204,60.50390446194363,0.9463258848875004,17.457503419377584,4.6,Home4A,1,256.04736,261.8947,61.17349454776141,0.9567987698377927,0.010472884950292305
1883_024_Vis4AG_Home4A,71,16.0,71,2057989,RF,Fielded,0,2052239,BA,2,000,8495.0,129.7074,262.2342,R,143.7207,292.9221,6.6582,104.51369639528971,40.823118108997654,143.9352,295.206,39.507039255198826,13.369433944588486,5.985915038666412,129.7269998272393,262.51849184633085,129.65889982723928,262.26919184633084,172.09485726717477,25.992726613043985,35.91058183989786,0.9089666681405972,17.457503419377584,5.75,Home4A,1,262.04556,279.3762,36.06101218923961,0.9127743528514164,0.003807684710819159
1883_024_Vis4AG_Home4A,76,17.0,76,2152139,CF,Fielded,0,2145689,BA,2,000,8530.0,16.8954,317.7345,R,-21.52695,244.2177,6.4431,94.48261544433792,55.61072276634665,-25.1535,245.0856,94.32527061919652,43.850003238552134,13.100732030444284,18.414358685455205,312.0377475043235,9.813058685455204,275.3442524956765,198.20498005448823,-5.859834311528578,83.9402922464534,0.8899024799550416,16.11821164586986,6.45,Home4A,1,313.52762,279.33566,85.75303651350671,0.9091204928497154,0.01921801289467384
1883_024_Vis4AG_Home4A,94,21.0,94,4625439,RF,Fielded,0,4619589,BA,3,001,409.0,134.4645,256.1514,R,134.8683,149.9031,-0.691632,91.30303552782638,57.7834355683809,127.3227,146.3559,126.9876866964659,33.123654146123634,17.64755167918148,136.76030363326657,148.05150124879538,150.58490363326658,237.90119875120465,212.98159427529657,41.02172413783736,110.02752895293982,0.8664425017516435,17.64755167918148,5.85,Home4A,1,223.43524,181.0184,113.58243762968083,0.8944366228292105,0.027994121077567047
1883_024_Vis4AG_Home4A,137,33.0,137,8035239,RF,Fielded,1,8031639,BA,4,110,409.0,146.4249,247.8537,R,145.7955,194.9184,2.384589,66.83268850222458,19.883871359720935,132.255,133.7214,135.6497258825383,29.99906398528885,8.171670233888296,144.93319953380686,145.08320331178408,148.47319953380685,246.68499668821593,201.18280099092755,44.6841160350568,115.00855606997249,0.8478347841967673,17.64755167918148,3.6,Home4A,1,241.79164,180.80461,115.99010509788768,0.8550706928691161,0.007235908672348801
1883_024_Vis4AG_Home4A,182,46.0,182,9641239,LF,Fielded,0,9635739,BA,6,000,467.0,-111.0441,254.9199,R,-85.4442,216.336,5.67087,73.03157549553677,50.67150305660955,-84.0435,216.0501,50.91038088866963,29.84381423278761,8.145660942182838,-110.0945516878724,255.87895031144583,-97.9163516878724,236.81725031144583,350.0912375762225,-21.256037743922622,47.32751580634676,0.9296240762732092,17.119025178339896,5.5,Home4A,1,255.12003,246.71898,47.51091547676842,0.9332264785184945,0.0036024022452852966
1883_024_Vis4AG_Home4A,194,50.0,194,10012189,CF,Fielded,0,10009239,BA,6,000,8530.0,14.5347,305.8194,R,65.1783,294.0339,2.375331,84.69562651850825,12.969333789660125,70.4421,292.9437,59.63738308965218,47.23446068354043,16.11821164586986,17.501444961950025,303.4949908852803,27.758444961950023,299.43540911471973,233.83072290340093,13.520809929723436,57.370907481492736,0.9619957233074382,16.11821164586986,2.95,Home4A,1,299.79712,277.119,65.75613337244087,1.1025992417137158,0.1406035184062776
1883_024_Vis4AG_Home4A,197,52.0,197,10211039,RF,Fielded,0,10205289,BA,7,000,409.0,119.4744,261.9816,R,93.843,186.9555,4.4391,79.12594313489369,53.63506244972888,92.3613,183.0903,96.32176342764508,34.86986555676545,15.050275535566373,129.52928564986786,255.49579277164784,109.48238564986784,216.61069277164785,212.17773579050117,26.769009650360825,83.42036566270853,0.86605936907885,17.64755167918148,5.75,Home4A,1,247.14346,233.20197,86.03410629665214,0.893194883846569,0.027135514767719027
1883_024_Vis4AG_Home4A,201,53.0,201,10288389,LF,Fielded,0,10283589,BA,7,000,467.0,-122.532,245.9364,R,-142.8357,167.9889,5.457,76.96887356876697,45.96200659534598,-144.0996,163.0509,86.50983718509184,46.47197736338399,15.31147560799431,-124.77057751843137,238.99919826786473,-138.9269775184314,177.81509826786473,120.0359085065666,-41.469304947711635,85.64559229761913,0.9900098657494452,17.119025178339896,4.8,Home4A,1,244.87335,200.22342,85.95862636006323,0.9936283451343312,0.0036184793848860197
1883_024_Vis4AG_Home4A,202,54.0,202,10321089,CF,Fielded,0,10314589,BA,7,000,624.0,26.6214,308.8599,R,16.50516,244.1766,5.79651,77.29629079013839,55.85566200325847,16.851,245.3442,69.72649086161692,36.790618368558725,9.820632515711626,19.173508213603583,263.5290845291081,13.881808213603582,249.31568452910804,212.7475150123279,3.929081147383028,64.26277976130504,0.9216408135158348,18.393649908215824,6.5,Home4A,1,299.70233,268.81296,65.84518142648182,0.9443352248596854,0.02269441134385053
1883_024_Vis4AG_Home4A,225,62.0,225,11055289,LF,Fielded,0,11050389,BA,8,000,467.0,-114.957,242.0865,R,-106.8843,198.6447,2.384253,65.3799522376904,44.6550481464112,-106.7865,197.6712,53.32318030311883,27.20866038638311,9.437731027105151,-112.95460130641186,222.10046781896588,-118.79830130641186,244.19726781896588,35.81583849262964,-28.378931286165276,45.160557396250105,0.8469216790808837,17.119025178339896,4.9,Home4A,1,240.74625,229.20609,44.87229826660289,0.8415157912848334,-0.005405887796050224
1883_024_Vis4AG_Home4A,263,71.0,263,12263739,RF,Fielded,0,12257939,BA,9,000,409.0,119.1528,270.3657,R,114.4449,348.975,3.02703,93.86495408314856,36.682492549069345,113.2245,349.8921,83.5376914334415,35.85932514754562,12.195283420940862,116.76627757151418,273.4599900719367,114.7031775715142,319.95560992806327,51.12631130987177,17.931494371752073,79.74705660931947,0.9546236583860808,17.64755167918148,5.8,Home4A,1,271.29434,295.0248,79.4595406830935,0.9511819074675141,-0.0034417509185666884
1883_024_Vis4AG_Home4A,267,73.0,267,12505889,CF,Fielded,0,12500389,BA,9,000,8530.0,23.3745,304.0245,R,10.49511,266.9994,4.19328,69.70147250972316,47.829752398687354,11.8767,258.5019,56.42701044316908,18.450476091016064,5.757858208486807,26.72052982987746,302.68681377908007,10.12337017012254,269.66698622091997,225.95270417185475,2.6305670566005035,46.95217263982575,0.8320868369787906,16.11821164586986,5.5,Home4A,1,298.26138,266.06024,48.149115839210964,0.8532990754083053,0.021212238429514696
1883_025_Vis1AG_Home1A,28,,28,931338,CF,Fielded,0,926586,BA,0,000,,13.0038,299.0649,R,-29.13903,308.361,4.24014,99.89196939061247,27.973288513689027,-29.9016,307.545,45.738449546934824,10.69494744383257,8.15302130961398,13.289718909427888,299.1735290633277,13.184418909427889,299.2320290633277,31.950421989340555,-5.553227873388305,43.73540265242793,0.9562064977202288,12.877761,4.752,Home1A,1,302.45398,328.8305,56.461803567525315,1.2344494430137307,0.2782429452935019
1883_025_Vis1AG_Home1A,29,9.0,29,1082577,CF,Fielded,0,1076670,BA,2,000,,17.9136,301.6542,R,-27.55152,317.85,5.30193,100.65799154540142,34.08406906528616,-30.5625,313.0647,63.10867477255715,15.394047363065535,9.658505474832642,18.43587132765208,300.24439631901845,-11.14112867234792,322.53280368098154,218.40977626719555,-5.575751513155917,49.80092149207684,0.7891295716723369,12.877761,5.907,Home1A,1,303.71478,329.75772,53.736116294427305,0.8514854176243056,0.06235584595196875
1883_025_Vis1AG_Home1A,60,19.0,60,2175109,LF,Fielded,0,2171677,BA,3,100,594.0,-110.9049,235.8759,L,-147.3993,194.7168,4.18002,77.48341055948208,26.281752612630875,-148.8639,195.7929,56.56167373800591,22.298576836087054,14.40327826279652,-121.34498295254834,229.64949133638177,-121.77158295254831,229.30119133638175,143.81681707091622,-37.2462022790801,55.2044615044835,0.9760047370626084,18.968680839068025,3.432,Home1A,0,235.69801,233.13248,57.314652104511026,1.0133125191802654,0.03730778211765706
1883_025_Vis1AG_Home1A,79,24.0,79,2787952,CF,Fielded,0,2783596,BA,3,110,7741.0,11.6691,287.7543,R,49.8156,329.424,4.82547,103.82181747172928,23.64826912763331,51.6927,314.106,86.12800052398978,24.616127213919732,9.222400741405949,10.955227128421615,287.2995933479969,46.963972871578385,330.75380665200305,205.92233702006712,9.3454481690063,47.91973132072007,0.5563780771547422,17.011295561047465,4.356,Home1A,1,291.02405,316.81534,48.51360269536435,0.5632732955625916,0.006895218407849457
1883_025_Vis1AG_Home1A,89,29.0,89,3313676,RF,Fielded,0,3310376,BA,4,000,435.0,142.0491,266.5773,L,99.2451,301.908,3.50706,106.76104718413504,16.054298712589024,103.8354,309.2262,72.48856442788596,24.750926186935196,18.30519303734484,129.8729175215425,260.80110354445594,129.4628175215425,261.23490354445596,109.19393187895956,18.561591955780376,57.26443520109146,0.7899788836080487,19.319738159579643,3.3,Home1A,0,266.09906,284.44608,61.60861661009553,0.849908079934261,0.0599291963262123
1883_025_Vis1AG_Home1A,162,48.0,163,6075284,RF,Fielded,1,6072248,BA,6,000,435.0,135.801,246.3597,R,96.3093,234.1254,2.742696,78.53888816650726,11.756646712961484,78.9579,209.6298,75.91945119679107,19.26659636596908,11.737701174519506,102.84680139130982,241.69927530215472,79.64930139130983,212.5247246978453,123.6150644308153,20.63908295258192,67.67734902919884,0.8914362256620131,19.319738159579643,3.036,Home1A,1,251.2352,228.65259,77.43898759693249,1.0200151130729675,0.12857888741095447
1883_025_Vis1AG_Home1A,209,60.0,210,7769901,RF,Fielded,0,7765050,BA,7,000,435.0,130.4721,256.0917,L,86.5398,266.9283,4.64355,82.45706749242953,34.31613844079243,88.1451,267.2157,58.84700709853026,16.068988664151068,10.742425538249018,131.3937192529855,253.25100774257447,112.06471925298553,276.2297922574255,176.11751284416331,18.25591301336505,43.76434970384002,0.7436971200687121,19.319738159579643,4.851,Home1A,0,258.52353,280.4705,47.845735774948054,0.8130530019111716,0.06935588184245944
1883_025_Vis1AG_Home1A,215,62.0,216,7912231,RF,Fielded,1,7908535,BA,7,000,435.0,137.8344,248.1819,R,168.1803,204.1515,0.0,75.46858507649684,18.004562240268193,166.2423,199.4136,97.24265421457888,52.89783775929746,12.582712359472398,133.13768833299235,242.56845236158307,156.90711166700763,204.54045236158308,141.90107323571124,39.81647250109743,56.438957000462025,0.5803930122672499,19.319738159579643,3.696,Home1A,1,243.6074,207.27827,60.79538343896073,0.6251925549544093,0.044799542687159355
1883_025_Vis1AG_Home1A,241,70.0,243,8816530,LF,Fielded,0,8810623,BA,7,000,2876.0,-121.9635,256.4943,R,-117.8037,256.2231,4.06719,92.3033968746714,39.167220960809104,-119.4309,259.0668,36.78392950202412,14.102684229820287,5.490958277657061,-119.99983640806155,252.95109709698244,-129.79966359193847,270.7313029030176,197.2509438847847,-24.749903209002937,3.6099610815076617,0.0981396259284646,19.36258121068734,5.907,Home1A,1,256.5975,269.5916,12.684941964509767,0.34485010536494604,0.24671047943648144
1883_025_Vis1AG_Home1A,246,72.0,248,9103433,CF,Fielded,0,9098153,BA,8,000,495.0,-8.1039,284.9598,L,47.4273,223.8744,4.90578,79.259391430897,44.03218769947718,55.4526,208.2906,101.51670725893726,20.142215443907148,14.861178049909809,4.706780322683789,275.22683770896225,5.165480322683789,274.85633770896226,208.44757951715815,14.907900729997015,99.5871222643269,0.9809924391096668,14.898829749440315,5.28,Home1A,0,281.92117,279.22574,101.24556521644682,0.997329089468999,0.016336650359332183
1883_025_Vis1AG_Home1A,251,74.0,253,9255497,CF,Fielded,0,9252758,BA,8,000,495.0,11.8095,299.6751,L,-25.96743,293.469,3.22209,105.25727812808591,10.904742747710348,-40.9071,289.0413,55.80195656853245,22.019707552040853,13.860396564459696,12.721258210781642,299.81677506691994,-19.486141789218355,296.38087506691994,159.50614827513527,-8.055391804483635,53.77841219299804,0.9637370354021688,14.898829749440315,2.739,Home1A,0,298.41025,291.20572,53.995368890810944,0.9676250119383759,0.003887976536207094
1883_025_Vis1AG_Home1A,266,78.0,268,9868538,CF,Fielded,0,9863555,BA,8,000,7741.0,-11.9805,286.3413,L,-67.5009,328.713,4.72566,89.50678571519941,26.317483698848356,-76.4745,337.7985,91.24948054070188,31.46061029339957,16.361750141776728,-13.602958390579,287.08890366788927,-50.379058390579,334.2899963321107,125.6771220812164,-12.756212480664196,82.50648136867794,0.9041857650014332,17.011295561047465,4.983,Home1A,0,291.14014,309.95422,83.02906196670571,0.9099127082665479,0.005726943265114692
1883_025_Vis1AG_Home1A,280,81.0,282,10390533,CF,Fielded,0,10386705,BA,9,000,495.0,-6.2973,297.5136,R,20.03355,321.114,5.06079,85.61144089413891,18.776242373221496,22.896,322.9614,42.22121689861564,16.83680786797396,9.477265297109206,-7.394852200293905,298.65122578616354,12.650247799706095,320.00187421383646,169.2063600600862,4.055137914207827,38.727758645834406,0.9172582291701836,14.898829749440315,3.828,Home1A,1,298.96304,305.07333,39.03243222690277,0.9244743542240863,0.007216125053902678
1883_025_Vis1AG_Home1A,292,83.0,294,10674630,RF,Fielded,0,10669152,BA,9,000,435.0,126.5814,229.4541,R,82.2321,226.4142,-0.613506,81.98307187846108,39.67887571740685,80.1453,228.3813,64.46678960448799,19.499449028355823,10.793033585215356,96.59388997479216,245.8313117499092,95.98578997479216,245.83251174990923,4.768443398632456,19.337379681131782,46.44849064339981,0.7205026173688382,19.319738159579643,5.478,Home1A,1,235.59682,260.33963,58.672254232871815,0.9101159619213802,0.18961334455254197
1883_025_Vis1AG_Home1A,300,86.0,302,11028490,CF,Fielded,0,11023441,BA,9,000,7741.0,12.6072,280.6851,R,49.1436,211.0932,4.96863,74.38570397479357,42.60380131396915,49.9593,209.2266,88.23818005968286,49.81741621923813,15.915977644249416,11.475391477756652,281.01326779038135,14.004691477756651,277.78496779038136,208.6054726540955,13.429665839129749,80.63185844726635,0.9137978411695288,17.011295561047465,5.049,Home1A,1,279.9164,273.73514,82.11172844588015,0.9305691526087814,0.01677131143925259
1883_025_Vis2AB_Home2A,6,2.0,6,177221,RF,Fielded,0,171871,BA,1,010,827.0,119.0961,241.3269,R,135.3078,255.4722,4.39398,92.54873275304956,43.54815474862194,123.1311,236.6946,51.03651782254558,11.882280084230429,4.457337801095679,126.81947825172185,232.72693599285637,130.89947825172183,255.37756400714363,60.52519542524897,27.4839404430477,6.143242489923367,0.1203695461999087,13.66018160288984,5.35,Home2A,1,245.03636,248.97792,17.676760697874947,0.34635514827514685,0.22598560207523816
1883_025_Vis2AB_Home2A,88,22.0,88,3016921,CF,Fielded,0,3012771,BA,3,000,975.0,-19.821,284.6577,L,-8.76153,345.63,5.39664,81.15146262931569,24.105880493985445,-9.5151,346.1616,63.68540023315894,23.970871824075427,12.487333379051506,-18.18395846333042,287.72664522495825,-9.60474153666958,330.0152452249582,314.3782777850157,-1.5745184610441043,62.36137658855844,0.9792099344629522,14.836093529839314,4.15,Home2A,0,288.85834,309.5989,62.30199158670876,0.9782774601182473,-0.0009324743447048922
1883_025_Vis2AB_Home2A,117,32.0,117,4203621,LF,Fielded,1,4199471,BA,5,000,637.0,-109.3626,248.2458,L,-64.3236,212.0103,2.308821,60.83249559438923,29.350509098613145,-31.6884,174.4485,108.99122043991296,21.52744146463985,13.37315588219746,-106.13779329830868,247.6366221002007,-47.87230670169133,200.7934221002007,247.14359234775975,-10.295464380672298,107.14160178441423,0.983029654608571,20.8834440934002,4.15,Home2A,0,257.8465,242.9298,118.34485699563596,1.085820091911712,0.10279043730314108
1883_025_Vis2AB_Home2A,126,37.0,126,4580021,LF,Fielded,0,4575771,BA,5,000,637.0,-137.7846,224.0166,L,-66.2484,225.1902,4.81716,55.55929469732577,41.50681137302114,-21.1848,224.0307,126.39349327954376,26.228358164303614,13.966131854093293,-112.51731163331633,239.466181160077,-42.19838836668367,210.64541883992297,292.9207327209086,-5.401942652433553,116.59980085253147,0.9225142673653968,20.8834440934002,4.25,Home2A,0,237.1735,238.35318,120.3232528045747,0.9519734733374008,0.02945920597200402
1883_025_Vis2AB_Home2A,134,39.0,134,4771321,LF,Fielded,1,4765171,BA,5,000,637.0,-109.3101,278.8278,L,-232.6671,242.0703,-1.7097,78.41737615703842,15.766508119239557,-224.4003,237.0066,145.59693246279446,32.232786290208104,12.55145969506842,-109.0797054697211,278.99240746683495,-228.7376945302789,239.45079253316507,127.02374220511156,-43.43498624349962,122.45312125658536,0.8410419037356902,20.8834440934002,6.15,Home2A,0,274.57837,234.79744,123.26920566622763,0.8466469971661498,0.005605093430459562
1883_025_Vis2AB_Home2A,136,40.0,136,4860371,LF,Fielded,0,4854971,BA,5,000,637.0,-135.4266,241.1157,L,-203.2227,241.1778,3.46413,75.36537912350826,45.599179955436085,-201.2286,242.721,79.38693624961297,22.00276573516349,12.308052131724036,-177.03405899736737,229.27669487150436,-178.03035899736736,229.25809487150437,159.782880013134,-39.66053505356689,65.82157846853872,0.8291235507763989,20.8834440934002,5.4,Home2A,0,240.41573,217.83727,70.8370058531383,0.8923005370859571,0.06317698630955826
1883_025_Vis2AB_Home2A,168,47.0,168,6046621,CF,Fielded,0,6041571,BA,6,000,975.0,-25.1109,290.8437,R,-49.7436,281.8761,4.63785,78.86089819541732,37.16666706310906,-46.8351,263.3055,61.35045870639957,20.745973295964472,7.303626036476249,-36.53711348148823,302.37566402121485,-49.82201348148823,282.76406402121484,350.93942154976594,-10.08592050065838,35.075537413986986,0.571724126495051,14.836093529839314,5.05,Home2A,1,294.30508,300.13504,47.29677282198331,0.7709277781984979,0.1992036517034469
1883_025_Vis2AB_Home2A,176,49.0,176,6360771,CF,Fielded,0,6355571,BA,6,000,,-26.7321,297.9684,L,-15.3546,305.649,4.56,90.75523972450776,37.96040609067155,-13.2111,295.5441,22.244114169079555,12.254434136217156,3.4756428389190988,-19.07235302152877,303.55141641801214,-12.303153021528768,298.6332164180121,280.35860634092535,-2.559471531008411,13.736617905801989,0.6175394444296002,12.877761,5.2,Home2A,0,300.06693,313.72375,23.89388286241414,1.0741665269650453,0.45662708253544515
1883_025_Vis2AB_Home2A,200,56.0,200,7350721,RF,Fielded,0,7344921,BA,7,000,827.0,125.1012,247.0779,L,125.6829,225.6513,4.2519,99.25060286757044,48.153849296404346,125.3382,222.3372,33.368754199414006,16.51064929062494,4.766964885629536,126.8166587885428,226.5408459992245,128.9964587885428,249.9620540007755,38.17647127389358,29.411270230670517,24.741835127774984,0.7414671515728771,13.66018160288984,5.8,Home2A,0,245.64537,235.19095,25.092315215810217,0.7519703931964852,0.01050324162360805
1883_025_Vis2AB_Home2A,202,57.0,202,7512071,CF,Fielded,0,7508321,BA,7,000,,-27.4431,301.245,L,-58.2012,286.0359,4.04814,77.99571384949357,21.519152093490547,-59.9232,280.7379,41.14162118848335,29.978231902389982,8.311438623934254,-28.142378796379113,302.1744740948414,-36.945278796379114,297.0279740948414,90.86989455486582,-12.048909034421802,38.412212204193594,0.9336582053540032,12.877761,3.75,Home2A,0,300.7722,292.65274,38.68459150929651,0.9402787345707556,0.00662052921675238
